ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_Na,USGSPCode_Na,ResultMeasureValue_Na,ResultMeasure_MeasureUnitCode_Na,CharacteristicName_Cl,USGSPCode_Cl,ResultMeasureValue_Cl,ResultMeasure_MeasureUnitCode_Cl,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
1995-06-19,USGS-01189995,Sodium,00930,11,mg/l,Chloride,00940,16,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
1995-06-20,USGS-01192050,Sodium,00930,10,mg/l,Chloride,00940,16,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
1995-06-20,USGS-01192500,Sodium,00930,25,mg/l,Chloride,00940,33,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-06-22,USGS-01192704,Sodium,00930,17,mg/l,Chloride,00940,28,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
1995-06-22,USGS-01193500,Sodium,00930,9.2,mg/l,Chloride,00940,13,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
1995-06-23,USGS-01184500,Sodium,00930,11,mg/l,Chloride,00940,17,mg/l,"SCANTIC R AT BROAD BROOK, CT.",01080205,Stream,Connecticut,Hartford County,41.9117641,-72.5628657
1995-06-26,USGS-01208950,Sodium,00930,11,mg/l,Chloride,00940,17,mg/l,"SASCO BROOK NEAR SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1528744,-73.3059495
1995-06-26,USGS-01208960,Sodium,00930,11,mg/l,Chloride,00940,18,mg/l,"SASCO BROOK AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.13843,-73.2973379
1995-06-27,USGS-01208873,Sodium,00930,19,mg/l,Chloride,00940,32,mg/l,"ROOSTER RIVER AT FAIRFIELD, CT",01100006,Stream,Connecticut,Fairfield County,41.1798189,-73.2190022
1995-06-27,USGS-01208990,Sodium,00930,9.8,mg/l,Chloride,00940,19,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
1995-06-27,USGS-01209710,Sodium,00930,20,mg/l,Chloride,00940,36,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
1995-06-28,USGS-01184000,Sodium,00930,10,mg/l,Chloride,00940,14,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-07-05,USGS-01200600,Sodium,00930,17,mg/l,Chloride,00940,23,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
1995-07-05,USGS-01203000,Sodium,00930,7.5,mg/l,Chloride,00940,11,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
1995-07-06,USGS-01193050,Sodium,00930,13,mg/l,Chloride,00940,17,mg/l,"CONNECTICUT RIVER AT MIDDLE HADDAM, CT",01080205,Stream,Connecticut,Middlesex County,41.5417656,-72.5531454
1995-07-07,USGS-01208049,Sodium,00930,39,mg/l,Chloride,00940,49,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
1995-07-07,USGS-01208500,Sodium,00930,61,mg/l,Chloride,00940,91,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
1995-07-10,USGS-01192704,Sodium,00930,17.5,mg/l,Chloride,00940,29,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
1995-07-10,USGS-01193500,Sodium,00930,10,mg/l,Chloride,00940,16,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
1995-07-11,USGS-01122610,Sodium,00930,13,mg/l,Chloride,00940,16,mg/l,"SHETUCKET R AT SOUTH WINDHAM, CT",01100002,Stream,Connecticut,Windham County,41.6823208,-72.1659111
1995-07-11,USGS-01127000,Sodium,00930,15,mg/l,Chloride,00940,19,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
1995-07-12,USGS-01209710,Sodium,00930,22,mg/l,Chloride,00940,42,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
1995-07-13,USGS-01188000,Sodium,00930,10,mg/l,Chloride,00940,13,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
1995-07-13,USGS-01188090,Sodium,00930,7.6,mg/l,Chloride,00940,13,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
1995-07-13,USGS-01189030,Sodium,00930,30,mg/l,Chloride,00940,34,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
1995-07-14,USGS-01119375,Sodium,00930,12,mg/l,Chloride,00940,14,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
1995-07-14,USGS-01120800,Sodium,00930,5.9,mg/l,Chloride,00940,8.9,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
1995-07-17,USGS-01184500,Sodium,00930,11,mg/l,Chloride,00940,17,mg/l,"SCANTIC R AT BROAD BROOK, CT.",01080205,Stream,Connecticut,Hartford County,41.9117641,-72.5628657
1995-07-17,USGS-01189995,Sodium,00930,13,mg/l,Chloride,00940,18,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
1995-07-17,USGS-01192050,Sodium,00930,10,mg/l,Chloride,00940,17,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
1995-07-17,USGS-01192500,Sodium,00930,28,mg/l,Chloride,00940,36,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-07-17,USGS-01208873,Sodium,00930,22,mg/l,Chloride,00940,43,mg/l,"ROOSTER RIVER AT FAIRFIELD, CT",01100006,Stream,Connecticut,Fairfield County,41.1798189,-73.2190022
1995-07-18,USGS-01189000,Sodium,00930,26,mg/l,Chloride,00940,29,mg/l,"PEQUABUCK R AT FORESTVILLE, CT.",01080207,Stream,Connecticut,Hartford County,41.673154,-72.9006574
1995-07-18,USGS-01196222,Sodium,00930,13,mg/l,Chloride,00940,22,mg/l,"QUINNIPIAC R NR MERIDEN, CT",01100004,Stream,Connecticut,New Haven County,41.5292642,-72.8634344
1995-07-18,USGS-01196500,Sodium,00930,22,mg/l,Chloride,00940,33,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
1995-07-19,USGS-01184490,Sodium,00930,12,mg/l,Chloride,00940,24,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
1995-07-20,USGS-01124000,Sodium,00930,20,mg/l,Chloride,00940,33,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
1995-07-20,USGS-01125100,Sodium,00930,57,mg/l,Chloride,00940,39,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
1995-07-24,USGS-01125520,Sodium,00930,27,mg/l,Chloride,00940,31,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
1995-07-24,USGS-01201487,Sodium,00930,22,mg/l,Chloride,00940,37,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
1995-07-24,USGS-01205500,Sodium,00930,12,mg/l,Chloride,00940,18,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
1995-07-26,USGS-01208950,Sodium,00930,10,mg/l,Chloride,00940,16,mg/l,"SASCO BROOK NEAR SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1528744,-73.3059495
1995-07-26,USGS-01208960,Sodium,00930,12,mg/l,Chloride,00940,19,mg/l,"SASCO BROOK AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.13843,-73.2973379
1995-07-27,USGS-01208990,Sodium,00930,8.5,mg/l,Chloride,00940,15,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
1995-07-27,USGS-01209710,Sodium,00930,19,mg/l,Chloride,00940,35,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
1995-07-28,USGS-01184000,Sodium,00930,10,mg/l,Chloride,00940,14,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-08-03,USGS-01196222,Sodium,00930,23,mg/l,Chloride,00940,35,mg/l,"QUINNIPIAC R NR MERIDEN, CT",01100004,Stream,Connecticut,New Haven County,41.5292642,-72.8634344
1995-08-03,USGS-01196500,Sodium,00930,23,mg/l,Chloride,00940,34,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
1995-08-04,USGS-01208049,Sodium,00930,34,mg/l,Chloride,00940,41,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
1995-08-04,USGS-01208500,Sodium,00930,49,mg/l,Chloride,00940,60,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
1995-08-07,USGS-01119375,Sodium,00930,6.9,mg/l,Chloride,00940,10,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
1995-08-07,USGS-01120800,Sodium,00930,5,mg/l,Chloride,00940,7.3,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
1995-08-07,USGS-01184490,Sodium,00930,11,mg/l,Chloride,00940,18,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
1995-08-07,USGS-01189000,Sodium,00930,34,mg/l,Chloride,00940,41,mg/l,"PEQUABUCK R AT FORESTVILLE, CT.",01080207,Stream,Connecticut,Hartford County,41.673154,-72.9006574
1995-08-08,USGS-01122610,Sodium,00930,8,mg/l,Chloride,00940,12,mg/l,"SHETUCKET R AT SOUTH WINDHAM, CT",01100002,Stream,Connecticut,Windham County,41.6823208,-72.1659111
1995-08-08,USGS-01127000,Sodium,00930,17,mg/l,Chloride,00940,21,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
1995-08-10,USGS-01124000,Sodium,00930,16,mg/l,Chloride,00940,26,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
1995-08-10,USGS-01125100,Sodium,00930,24,mg/l,Chloride,00940,28,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
1995-08-10,USGS-01125520,Sodium,00930,20,mg/l,Chloride,00940,28,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
1995-08-12,USGS-01208950,Sodium,00930,11,mg/l,Chloride,00940,16,mg/l,"SASCO BROOK NEAR SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1528744,-73.3059495
1995-08-12,USGS-01208960,Sodium,00930,60,mg/l,Chloride,00940,110,mg/l,"SASCO BROOK AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.13843,-73.2973379
1995-08-12,USGS-012089695,Sodium,00930,7100,mg/l,Chloride,00940,13000,mg/l,"SASCO BROOK AT MOUTH AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1248028,-73.2988722
1995-08-14,USGS-01208990,Sodium,00930,9.8,mg/l,Chloride,00940,19,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
1995-08-14,USGS-01209710,Sodium,00930,23,mg/l,Chloride,00940,45,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
1995-08-15,USGS-01192500,Sodium,00930,29,mg/l,Chloride,00940,38,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-08-16,USGS-01200600,Sodium,00930,15,mg/l,Chloride,00940,21,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
1995-08-16,USGS-01203000,Sodium,00930,7.7,mg/l,Chloride,00940,12,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
1995-08-16,USGS-01208873,Sodium,00930,13,mg/l,Chloride,00940,23,mg/l,"ROOSTER RIVER AT FAIRFIELD, CT",01100006,Stream,Connecticut,Fairfield County,41.1798189,-73.2190022
1995-08-17,USGS-01193050,Sodium,00930,11,mg/l,Chloride,00940,15,mg/l,"CONNECTICUT RIVER AT MIDDLE HADDAM, CT",01080205,Stream,Connecticut,Middlesex County,41.5417656,-72.5531454
1995-08-18,USGS-01184500,Sodium,00930,12,mg/l,Chloride,00940,19,mg/l,"SCANTIC R AT BROAD BROOK, CT.",01080205,Stream,Connecticut,Hartford County,41.9117641,-72.5628657
1995-08-18,USGS-01192050,Sodium,00930,10,mg/l,Chloride,00940,16,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
1995-08-21,USGS-01184000,Sodium,00930,9.8,mg/l,Chloride,00940,14,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-08-21,USGS-01196589,Sodium,00930,5.4,mg/l,Chloride,00940,5.7,mg/l,"BROOKSVALE STREAM AT MT SANFORD RD, CHESHIRE",01100004,Stream,Connecticut,New Haven County,41.4653749,-72.9251031
1995-08-21,USGS-01196618,Sodium,00930,9.8,mg/l,Chloride,00940,18,mg/l,"WILLOW BROOK AT WILLOW STREET, HAMDEN, CT",01100004,Stream,Connecticut,New Haven County,41.4470416,-72.908158
1995-08-22,USGS-01196619,Sodium,00930,12,mg/l,Chloride,00940,19,mg/l,"EATON BROOK AT ROUTE 10, HAMDEN, CT",01100004,Stream,Connecticut,New Haven County,41.4256527,-72.9059356
1995-08-22,USGS-01196620,Sodium,00930,9.4,mg/l,Chloride,00940,17,mg/l,"MILL RIVER NEAR HAMDEN, CT",01100004,Stream,Connecticut,New Haven County,41.4204139,-72.9026583
1995-08-22,USGS-0119662350,Sodium,00930,12,mg/l,Chloride,00940,24,mg/l,"MILL RIVER AT DIXWELL AVE, HAMDEN, CT",01100004,Stream,Connecticut,New Haven County,41.3828749,-72.8964906
1995-08-22,USGS-0119662375,Sodium,00930,15,mg/l,Chloride,00940,28,mg/l,"SHEPARD BROOK AT ROUTE 10, HAMDEN",01100004,Stream,Connecticut,New Haven County,41.3770416,-72.9156579
1995-08-22,USGS-01201487,Sodium,00930,51,mg/l,Chloride,00940,91,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
1995-08-23,USGS-01188090,Sodium,00930,8,mg/l,Chloride,00940,13,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
1995-08-23,USGS-01189030,Sodium,00930,41,mg/l,Chloride,00940,47,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
1995-08-23,USGS-01189995,Sodium,00930,14,mg/l,Chloride,00940,19,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
1995-08-23,USGS-0119662380,Sodium,00930,13,mg/l,Chloride,00940,27,mg/l,MILL RIVER AT SKIFF ST. HAMDEN,01100004,Stream,Connecticut,New Haven County,41.3717638,-72.9084354
1995-08-24,USGS-01192310,Sodium,00930,25,mg/l,Chloride,00940,31,mg/l,HOCKANUM RIVER AT RAILROAD BRIDGE NEAR MANCHESTER,01080205,Stream,Connecticut,Hartford County,41.7934323,-72.5400873
1995-08-24,USGS-01192321,Sodium,00930,28,mg/l,Chloride,00940,57,mg/l,"BIGELOW BK ABV CENTER SPRINGS POND, MANCHESTER, CT",01080205,Stream,Connecticut,Hartford County,41.7775991,-72.5236978
1995-08-24,USGS-01192322,Sodium,00930,25,mg/l,Chloride,00940,45,mg/l,"BIGELOW BROOK AT BROAD STREET, NEAR MANCHESTER, CT",01080205,Stream,Connecticut,Hartford County,41.7767658,-72.533976
1995-08-24,USGS-01192323,Sodium,00930,23,mg/l,Chloride,00940,44,mg/l,"BIGELOW BROOK AT HILLIARDVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.7845435,-72.5528656
1995-08-24,USGS-01192332,Sodium,00930,24,mg/l,Chloride,00940,32,mg/l,HOCKANUM R. DS OF NEW STATE RD NR. HILLIARDVILLE,01080205,Stream,Connecticut,Hartford County,41.7862102,-72.558977
1995-08-24,USGS-01192704,Sodium,00930,27,mg/l,Chloride,00940,46,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
1995-08-24,USGS-01193500,Sodium,00930,11,mg/l,Chloride,00940,19,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
1995-08-25,USGS-01208950,Sodium,00930,11,mg/l,Chloride,00940,16,mg/l,"SASCO BROOK NEAR SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1528744,-73.3059495
1995-08-25,USGS-01208960,Sodium,00930,26,mg/l,Chloride,00940,42,mg/l,"SASCO BROOK AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.13843,-73.2973379
1995-08-28,USGS-01184000,Sodium,00930,9.6,mg/l,Chloride,00940,14,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-08-31,USGS-01184000,Sodium,00930,11,mg/l,Chloride,00940,16,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-09-06,USGS-01188090,Sodium,00930,6.8,mg/l,Chloride,00940,11,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
1995-09-06,USGS-01189030,Sodium,00930,42,mg/l,Chloride,00940,49,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
1995-09-06,USGS-01189995,Sodium,00930,13,mg/l,Chloride,00940,18,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
1995-09-07,USGS-01124000,Sodium,00930,21,mg/l,Chloride,00940,34,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
1995-09-07,USGS-01125100,Sodium,00930,69,mg/l,Chloride,00940,44,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
1995-09-07,USGS-01125520,Sodium,00930,28,mg/l,Chloride,00940,32,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
1995-09-07,USGS-01192500,Sodium,00930,32,mg/l,Chloride,00940,44,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-09-08,USGS-01122610,Sodium,00930,14,mg/l,Chloride,00940,20,mg/l,"SHETUCKET R AT SOUTH WINDHAM, CT",01100002,Stream,Connecticut,Windham County,41.6823208,-72.1659111
1995-09-08,USGS-01127000,Sodium,00930,16,mg/l,Chloride,00940,23,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
1995-09-08,USGS-01184490,Sodium,00930,13,mg/l,Chloride,00940,24,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
1995-09-12,USGS-01201487,Sodium,00930,55,mg/l,Chloride,00940,110,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
1995-09-12,USGS-01205500,Sodium,00930,14,mg/l,Chloride,00940,21,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
1995-09-13,USGS-01196222,Sodium,00930,34,mg/l,Chloride,00940,55,mg/l,"QUINNIPIAC R NR MERIDEN, CT",01100004,Stream,Connecticut,New Haven County,41.5292642,-72.8634344
1995-09-13,USGS-01196500,Sodium,00930,31,mg/l,Chloride,00940,49,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
1995-09-15,USGS-01208049,Sodium,00930,64,mg/l,Chloride,00940,82,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
1995-09-15,USGS-01208500,Sodium,00930,79,mg/l,Chloride,00940,110,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
1995-09-18,USGS-01193050,Sodium,00930,13,mg/l,Chloride,00940,19,mg/l,"CONNECTICUT RIVER AT MIDDLE HADDAM, CT",01080205,Stream,Connecticut,Middlesex County,41.5417656,-72.5531454
1995-09-19,USGS-01189000,Sodium,00930,40,mg/l,Chloride,00940,45,mg/l,"PEQUABUCK R AT FORESTVILLE, CT.",01080207,Stream,Connecticut,Hartford County,41.673154,-72.9006574
1995-09-19,USGS-01200600,Sodium,00930,23,mg/l,Chloride,00940,31,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
1995-09-19,USGS-01203000,Sodium,00930,6.7,mg/l,Chloride,00940,11,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
1995-09-20,USGS-01119375,Sodium,00930,16,mg/l,Chloride,00940,22,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
1995-09-20,USGS-01120800,Sodium,00930,6,mg/l,Chloride,00940,11,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
1995-09-21,USGS-01192704,Sodium,00930,17,mg/l,Chloride,00940,31,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
1995-09-21,USGS-01193500,Sodium,00930,11,mg/l,Chloride,00940,18,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
1995-09-22,USGS-01192050,Sodium,00930,11,mg/l,Chloride,00940,19,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
1995-09-22,USGS-01192500,Sodium,00930,26,mg/l,Chloride,00940,39,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-09-26,USGS-01208990,Sodium,00930,19,mg/l,Chloride,00940,38,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
1995-09-26,USGS-01209710,Sodium,00930,13,mg/l,Chloride,00940,26,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
1995-09-27,USGS-01208950,Sodium,00930,11,mg/l,Chloride,00940,17,mg/l,"SASCO BROOK NEAR SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.1528744,-73.3059495
1995-09-27,USGS-01208960,Sodium,00930,20,mg/l,Chloride,00940,38,mg/l,"SASCO BROOK AT SOUTHPORT, CT",01100006,Stream,Connecticut,Fairfield County,41.13843,-73.2973379
1995-09-29,USGS-01184000,Sodium,00930,11,mg/l,Chloride,00940,17,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
1995-09-29,USGS-01184500,Sodium,00930,10,mg/l,Chloride,00940,18,mg/l,"SCANTIC R AT BROAD BROOK, CT.",01080205,Stream,Connecticut,Hartford County,41.9117641,-72.5628657
1995-10-17,USGS-01192050,Sodium,00930,12,mg/l,Chloride,00940,23,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
1995-10-17,USGS-01192500,Sodium,00930,20,mg/l,Chloride,00940,31,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
1995-10-18,USGS-01188000,Sodium,00930,8.9,mg/l,Chloride,00940,13,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
1995-10-18,USGS-01188090,Sodium,00930,9,mg/l,Chloride,00940,15,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
