ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_NO3,USGSPCode_NO3,ResultMeasureValue_NO3,ResultMeasure_MeasureUnitCode_NO3,CharacteristicName_PO4,USGSPCode_PO4,ResultMeasureValue_PO4,ResultMeasure_MeasureUnitCode_PO4,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
1972-12-13,USGS-01335200,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1972-12-13,USGS-441153074280900,Nitrate,00618,0.8,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1972-12-26,USGS-414759074215700,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1972-12-27,USGS-01335200,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1972-12-27,USGS-441153074280900,Nitrate,00618,0.7,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-01-08,USGS-414759074215700,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-01-10,USGS-01335200,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-01-10,USGS-441153074280900,Nitrate,00618,0.9,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-01-11,USGS-04277005,Nitrate,00618,0.03,mg/l as N,NA,NA,NA,NA,WR 110,04150408,"Lake, Reservoir, Impoundment",New York,Warren County,43.4372919,-73.7034516
1973-01-11,USGS-04294409,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,EX 228,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8917257,-73.391231
1973-01-22,USGS-414759074215700,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-01-24,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-01-24,USGS-441153074280900,Nitrate,00618,0.8,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-02-05,USGS-414759074215700,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-02-07,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-02-07,USGS-441153074280900,Nitrate,00618,1,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-02-20,USGS-414759074215700,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-02-21,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-02-21,USGS-441153074280900,Nitrate,00618,1,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-02-22,USGS-425859076041900,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,OD  29,04140202,"Lake, Reservoir, Impoundment",New York,Onondaga County,42.9831218,-76.0715889
1973-03-05,USGS-414759074215700,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-03-07,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-03-07,USGS-01337335,Nitrate,00618,2.1,mg/l as N,NA,NA,NA,NA,OE 162,02020004,"Lake, Reservoir, Impoundment",New York,Oneida County,43.0378473,-75.4148939
1973-03-07,USGS-441153074280900,Nitrate,00618,0.9,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-03-19,USGS-414759074215700,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-03-20,USGS-431607077385301,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,042202528-LAKE ONTARIO NEAR ROCHESTER NY,04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2686726,-77.6477813
1973-03-21,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-03-21,USGS-441153074280900,Nitrate,00618,1.1,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-04-02,USGS-414759074215700,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-04-03,USGS-431607077385301,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,042202528-LAKE ONTARIO NEAR ROCHESTER NY,04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2686726,-77.6477813
1973-04-04,USGS-01335200,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-04-04,USGS-441153074280900,Nitrate,00618,0.9,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-04-16,USGS-414759074215700,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-04-17,USGS-04294409,Nitrate,00618,0.2,mg/l as N,NA,NA,NA,NA,EX 228,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8917257,-73.391231
1973-04-18,USGS-441153074280900,Nitrate,00618,0.8,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-04-19,USGS-01335200,Nitrate,00618,0.4,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-04-19,USGS-04277005,Nitrate,00618,0.2,mg/l as N,NA,NA,NA,NA,WR 110,04150408,"Lake, Reservoir, Impoundment",New York,Warren County,43.4372919,-73.7034516
1973-04-30,USGS-414759074215700,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,U 490,02020007,"Lake, Reservoir, Impoundment",New York,Ulster County,41.7998155,-74.3654303
1973-05-02,USGS-01335200,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,02020003,"Lake, Reservoir, Impoundment",New York,Rensselaer County,42.8675774,-73.5853939
1973-05-02,USGS-441153074280900,Nitrate,00618,0.7,mg/l as N,NA,NA,NA,NA,F  21,04150305,"Lake, Reservoir, Impoundment",New York,Franklin County,44.1981156,-74.4687794
1973-05-08,USGS-04294402,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR WHITEHALL NY,04150401,"Lake, Reservoir, Impoundment",New York,Washington County,43.5820111,-73.4215021
1973-05-08,USGS-04294408,Nitrate,00618,0.08,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR TICONDEROGA NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8350602,-73.3873408
1973-05-08,USGS-04294410,Nitrate,00618,0.1,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR CROWN POINT NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.9236694,-73.4051209
1973-05-16,USGS-404656073575400,Nitrate,00618,0.01,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-05-18,USGS-01304740,Nitrate,00618,0.43,mg/l as N,NA,NA,NA,NA,MECOX BAY AT FLYING POINT NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8951111,-72.3453611
1973-05-30,USGS-404656073575400,Nitrate,00618,0.19,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-06-05,USGS-04294402,Nitrate,00618,0.39,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR WHITEHALL NY,04150401,"Lake, Reservoir, Impoundment",New York,Washington County,43.5820111,-73.4215021
1973-06-05,USGS-04294408,Nitrate,00618,0.02,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR TICONDEROGA NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8350602,-73.3873408
1973-06-05,USGS-04294410,Nitrate,00618,0.03,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR CROWN POINT NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.9236694,-73.4051209
1973-06-13,USGS-404656073575400,Nitrate,00618,0.11,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-06-26,USGS-01316808,Nitrate,00618,0,mg/l as N,NA,NA,NA,NA,LOON LAKE NEAR CHESTERTOWN NY,02020001,"Lake, Reservoir, Impoundment",New York,Warren County,43.6617327,-73.8379054
1973-06-26,USGS-01316815,Nitrate,00618,0,mg/l as N,NA,NA,NA,NA,FRIENDS LAKE NEAR CHESTERTOWN NY,02020001,"Lake, Reservoir, Impoundment",New York,Warren County,43.636733,-73.839849
1973-06-27,USGS-404656073575400,Nitrate,00618,0.15,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-07-03,USGS-04294402,Nitrate,00618,0.35,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR WHITEHALL NY,04150401,"Lake, Reservoir, Impoundment",New York,Washington County,43.5820111,-73.4215021
1973-07-03,USGS-04294408,Nitrate,00618,0.45,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR TICONDEROGA NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8350602,-73.3873408
1973-07-03,USGS-04294410,Nitrate,00618,0.36,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR CROWN POINT NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.9236694,-73.4051209
1973-07-06,USGS-01306415,Nitrate,00618,0.01,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8225983,-73.1189998
1973-07-10,USGS-01304740,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,MECOX BAY AT FLYING POINT NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8951111,-72.3453611
1973-07-11,USGS-404656073575400,Nitrate,00618,0.2,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-07-25,USGS-404656073575400,Nitrate,00618,0.31,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-08-07,USGS-01304740,Nitrate,00618,0.19,mg/l as N,NA,NA,NA,NA,MECOX BAY AT FLYING POINT NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8951111,-72.3453611
1973-08-08,USGS-04294402,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR WHITEHALL NY,04150401,"Lake, Reservoir, Impoundment",New York,Washington County,43.5820111,-73.4215021
1973-08-08,USGS-04294408,Nitrate,00618,0.27,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR TICONDEROGA NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8350602,-73.3873408
1973-08-08,USGS-04294410,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR CROWN POINT NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.9236694,-73.4051209
1973-08-08,USGS-404656073575400,Nitrate,00618,0.22,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-08-22,USGS-404656073575400,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-09-05,USGS-01304740,Nitrate,00618,0.5,mg/l as N,NA,NA,NA,NA,MECOX BAY AT FLYING POINT NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8951111,-72.3453611
1973-09-05,USGS-01437359,Nitrate,00618,0.16,mg/l as N,NA,NA,NA,NA,O 347,02040104,"Lake, Reservoir, Impoundment",New York,Orange County,41.4900934,-74.536271
1973-09-05,USGS-404656073575400,Nitrate,00618,0.13,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-09-12,USGS-04294402,Nitrate,00618,0.37,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR WHITEHALL NY,04150401,"Lake, Reservoir, Impoundment",New York,Washington County,43.5820111,-73.4215021
1973-09-12,USGS-04294408,Nitrate,00618,0.2,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR TICONDEROGA NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.8350602,-73.3873408
1973-09-12,USGS-04294410,Nitrate,00618,0.32,mg/l as N,NA,NA,NA,NA,LAKE CHAMPLAIN NEAR CROWN POINT NY,04150408,"Lake, Reservoir, Impoundment",New York,Essex County,43.9236694,-73.4051209
1973-09-17,USGS-01316808,Nitrate,00618,0.01,mg/l as N,NA,NA,NA,NA,LOON LAKE NEAR CHESTERTOWN NY,02020001,"Lake, Reservoir, Impoundment",New York,Warren County,43.6617327,-73.8379054
1973-09-17,USGS-01316815,Nitrate,00618,0,mg/l as N,NA,NA,NA,NA,FRIENDS LAKE NEAR CHESTERTOWN NY,02020001,"Lake, Reservoir, Impoundment",New York,Warren County,43.636733,-73.839849
1973-09-19,USGS-404656073575400,Nitrate,00618,0.07,mg/l as N,NA,NA,NA,NA,NY   71,02030101,"Lake, Reservoir, Impoundment",New York,New York County,40.7823234,-73.9645827
1973-09-20,USGS-01306405,Nitrate,00618,0.49,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1974-06-18,USGS-01306405,Nitrate,00618,0.14,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1974-09-08,USGS-01306405,Nitrate,00618,0.65,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1975-01-02,USGS-01306405,Nitrate,00618,0.99,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1975-03-24,USGS-01306405,Nitrate,00618,0.69,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1975-06-25,USGS-01306405,Nitrate,00618,0.17,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1975-10-01,USGS-01306405,Nitrate,00618,0.36,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1975-12-30,USGS-01306405,Nitrate,00618,1.5,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1976-03-24,USGS-01306405,Nitrate,00618,0.18,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1976-06-24,USGS-01306405,Nitrate,00618,0.06,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1976-07-06,USGS-411436073325000,Nitrate,00618,0.01,mg/l as N,NA,NA,NA,NA,LAKE KITCHAWAN AT LAKE KITCHAWAN,02030101,"Lake, Reservoir, Impoundment",New York,Westchester County,41.2434287,-73.546792
1976-07-07,USGS-412152073345400,Nitrate,00618,0.02,mg/l as N,NA,NA,NA,NA,PEACH LAKE(00) AT PEACH LAKE NY,02030101,"Lake, Reservoir, Impoundment",New York,Westchester County,41.3645389,-73.5812377
1976-07-08,USGS-411318073331200,Nitrate,00618,0.02,mg/l as N,NA,NA,NA,NA,TRINITY LAKE AT TRINITY LAKE NY,01100006,"Lake, Reservoir, Impoundment",New York,Westchester County,41.2217622,-73.5529031
1976-09-24,USGS-01306405,Nitrate,00618,0.12,mg/l as N,NA,NA,NA,NA,LAKE RONKONKOMA AT LAKE RONKONKOMA NY,02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.8325983,-73.1256665
1985-10-16,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1986-04-23,USGS-04295000,Nitrate,00618,0.26,mg/l as N,Phosphorus,00666,0.02,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1986-05-21,USGS-04295000,Nitrate,00618,0.14,mg/l as N,Phosphorus,00666,0.01,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1986-08-07,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.01,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1986-10-27,USGS-04295000,Nitrate,00618,0.12,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1987-04-27,USGS-04295000,Nitrate,00618,0.18,mg/l as N,Phosphorus,00666,0.02,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1987-06-16,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.01,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1987-08-04,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.025,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1987-10-27,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1988-04-25,USGS-04295000,Nitrate,00618,0.16,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1988-06-21,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.01,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1988-08-24,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1988-10-20,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.01,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1989-04-26,USGS-04295000,Nitrate,00618,0.19,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1989-06-26,USGS-04295000,Nitrate,00618,0.15,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1989-08-16,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1989-11-02,USGS-04295000,Nitrate,00618,0.13,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1990-04-23,USGS-04295000,Nitrate,00618,0.2,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1990-06-20,USGS-04295000,Nitrate,00618,0.2,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1990-08-14,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1990-11-01,USGS-04295000,Nitrate,00618,0.2,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1991-04-24,USGS-04295000,Nitrate,00618,0.22,mg/l as N,Phosphorus,00666,0.01,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1991-05-16,USGS-04295000,Nitrate,00618,0.2,mg/l as N,Phosphorus,00666,0.02,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1991-07-31,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1991-10-21,USGS-04295000,Nitrate,00618,0.088,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1992-04-27,USGS-04295000,Nitrate,00618,0.22,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1992-05-21,USGS-04295000,Nitrate,00618,0.17,mg/l as N,Phosphorus,00666,0.02,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1992-07-23,USGS-04295000,Nitrate,00618,0.061,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1992-10-13,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1993-05-18,USGS-04295000,Nitrate,00618,0.21,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1993-06-30,USGS-04295000,Nitrate,00618,0.092,mg/l as N,Phosphorus,00666,NA,NA,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
1993-08-18,USGS-04295000,Nitrate,00618,NA,NA,Phosphorus,00666,0.01,mg/l as P,RICHELIEU R (LAKE CHAMPLAIN) AT ROUSES POINT NY,04150409,"Lake, Reservoir, Impoundment",New York,Clinton County,44.9962778,-73.3598056
